order_id,supplier_name,region,product_name,quantity,unit_price,order_date
5200008110,City Fibers,Los Angeles,WASTE PAPER NO.12 DSOCC,115,157.0,4/8/2025
5200008110,City Fibers,Los Angeles,WASTE PAPER NO.12 DSOCC,115,157.0,4/8/2025
5200008110,City Fibers,Los Angeles,WASTE PAPER NO.12 DSOCC,115,157.0,4/8/2025
5200008110,City Fibers,Los Angeles,WASTE PAPER NO.12 DSOCC,115,157.0,4/8/2025
5200008110,City Fibers,Los Angeles,WASTE PAPER NO.12 DSOCC,115,157.0,4/8/2025
5200008110,City Fibers,Los Angeles,WASTE PAPER NO.12 DSOCC,115,157.0,4/8/2025
5200008177,Canaan Recyling,New York,WASTE PAPER NO.12 DSOCC,520,155.0,4/23/2025
5200008177,Canaan Recyling,New York,WASTE PAPER NO.12 DSOCC,520,155.0,4/23/2025
5200008177,Canaan Recyling,New York,WASTE PAPER NO.12 DSOCC,520,155.0,4/23/2025
5200008177,Canaan Recyling,New York,WASTE PAPER NO.12 DSOCC,520,155.0,4/23/2025
5200008177,Canaan Recyling,New York,WASTE PAPER NO.12 DSOCC,520,155.0,4/23/2025
5200008177,Canaan Recyling,New York,WASTE PAPER NO.12 DSOCC,520,155.0,4/23/2025
5200008177,Canaan Recyling,New York,WASTE PAPER NO.12 DSOCC,520,155.0,4/23/2025
5200008132,Canaan Recyling,New York,WASTE PAPER NO.3 SMP,27,0.1,4/10/2025
5200008132,Canaan Recyling,New York,WASTE PAPER NO.3 SMP,27,0.1,4/10/2025
5200008132,Canaan Recyling,New York,WASTE PAPER NO.3 SMP,27,0.1,4/10/2025
5200008132,Canaan Recyling,New York,WASTE PAPER NO.3 SMP,27,0.1,4/10/2025
5200008132,Canaan Recyling,New York,WASTE PAPER NO.3 SMP,27,0.1,4/10/2025
5200008132,Canaan Recyling,New York,WASTE PAPER NO.3 SMP,27,0.1,4/10/2025
5200008132,Canaan Recyling,New York,WASTE PAPER NO.3 SMP,27,0.1,4/10/2025
5200008135,Standard,Los Angeles,WASTE PAPER NO.12 DSOCC,240,155.0,4/10/2025
5200008088,City Fibers,Los Angeles,Virgin Baled tissue w Cores,100,256.0,4/1/2025
5200008088,City Fibers,Los Angeles,Virgin Baled tissue w Cores,100,256.0,4/1/2025
5200008088,City Fibers,Los Angeles,Virgin Baled tissue w Cores,100,256.0,4/1/2025
5200008088,City Fibers,Los Angeles,Virgin Baled tissue w Cores,100,256.0,4/1/2025
5200008088,City Fibers,Los Angeles,Virgin Baled tissue w Cores,100,256.0,4/1/2025
5200008088,City Fibers,Los Angeles,Virgin Baled tissue w Cores,100,256.0,4/1/2025
5200008088,City Fibers,Los Angeles,Virgin Baled tissue w Cores,100,256.0,4/1/2025
5200008088,City Fibers,Los Angeles,Virgin Baled tissue w Cores,100,256.0,4/1/2025
5200008088,City Fibers,Los Angeles,Virgin Baled tissue w Cores,100,256.0,4/1/2025
5200008088,City Fibers,Los Angeles,Virgin Baled tissue w Cores,100,256.0,4/1/2025
5200008089,City Fibers,Los Angeles,Virgin Baled tissue w Cores,100,256.0,4/1/2025
5200008089,City Fibers,Los Angeles,Virgin Baled tissue w Cores,100,256.0,4/1/2025
5200008089,City Fibers,Los Angeles,Virgin Baled tissue w Cores,100,256.0,4/1/2025
5200008089,City Fibers,Los Angeles,Virgin Baled tissue w Cores,100,256.0,4/1/2025
5200008089,City Fibers,Los Angeles,Virgin Baled tissue w Cores,100,256.0,4/1/2025
5200008089,City Fibers,Los Angeles,Virgin Baled tissue w Cores,100,256.0,4/1/2025
5200008089,City Fibers,Los Angeles,Virgin Baled tissue w Cores,100,256.0,4/1/2025
5200008089,City Fibers,Los Angeles,Virgin Baled tissue w Cores,100,256.0,4/1/2025
5200008089,City Fibers,Los Angeles,Virgin Baled tissue w Cores,100,256.0,4/1/2025
